gid,visteam,hometeam,date,attendance,gametype
HOM194507012,BLG,HOM,1945-07-01,5000,regular
KCM194507011,CVB,KCM,1945-07-01,4706,regular
KCM194507012,CVB,KCM,1945-07-01,4706,regular
NW2194507011,PH5,NW2,1945-07-01,9000,regular
NY5194507012,PH5,NY5,1945-07-01,9000,regular
BIR194507020,MEM,BIR,1945-07-02,0,regular
CIA194507041,CAG,CIA,1945-07-04,7800,regular
CIA194507042,CAG,CIA,1945-07-04,7800,regular
KCM194507041,CVB,KCM,1945-07-04,6714,regular
KCM194507042,CVB,KCM,1945-07-04,6714,regular
BLG194507070,NW2,BLG,1945-07-07,1500,regular
CVB194507070,NY6,CVB,1945-07-07,1700,exhibition
BLG194507081,NW2,BLG,1945-07-08,0,regular
CVB194507081,NY6,CVB,1945-07-08,3000,exhibition
CVB194507082,NY6,CVB,1945-07-08,3000,exhibition
HOM194507081,PH5,HOM,1945-07-08,5000,regular
HOM194507082,PH5,HOM,1945-07-08,6000,regular
KCM194507080,BIR,KCM,1945-07-08,1899,regular
NY5194507080,CIA,NY5,1945-07-08,14000,exhibition
NY5194507090,CIA,NY5,1945-07-09,2570,exhibition
KCM194507100,BIR,KCM,1945-07-10,1600,regular
PH5194507111,NW2,PH5,1945-07-11,11408,regular
PH5194507112,CIA,PH5,1945-07-11,11408,exhibition
HOM194507120,NY5,HOM,1945-07-12,1700,regular
NY6194507120,CIA,NY6,1945-07-12,7500,exhibition
BIR194507132,MEM,BIR,1945-07-13,2000,exhibition
BLG194507130,CIA,BLG,1945-07-13,0,exhibition
CAG194507130,MEM,CAG,1945-07-13,4000,exhibition
CVB194507151,BIR,CVB,1945-07-15,4200,regular
CVB194507152,BIR,CVB,1945-07-15,4200,regular
CVB194507160,BIR,CVB,1945-07-16,12733,regular
CAG194507170,MEM,CAG,1945-07-17,1465,regular
CVB194507170,BIR,CVB,1945-07-17,1400,regular
CIA194507190,BIR,CIA,1945-07-19,3500,regular
NW2194507200,NY6,NW2,1945-07-20,0,regular
HOM194507210,BLG,HOM,1945-07-21,2000,regular
MEM194507221,KCM,MEM,1945-07-22,25286,regular
MEM194507222,KCM,MEM,1945-07-22,25286,regular
NY5194507220,NW2,NY5,1945-07-22,8000,regular
CAG194507230,BIR,CAG,1945-07-23,1500,regular
MEM194507230,KCM,MEM,1945-07-23,4500,regular
CVB194507240,KCM,CVB,1945-07-24,11000,regular
HOM194507240,BLG,HOM,1945-07-24,2457,regular
NY5194507240,NW2,NY5,1945-07-24,1700,regular
CAG194507250,CIA,CAG,1945-07-25,3000,regular
HOM194507251,BLG,HOM,1945-07-25,12868,regular
KCM194507250,NY5,KCM,1945-07-25,2100,exhibition
PH5194507252,HOM,PH5,1945-07-25,12868,regular
NW2194507260,NY5,NW2,1945-07-26,3000,regular
ASW194507290,ASE,ASW,1945-07-29,31714,allstar
KCM194507291,CAG,KCM,1945-07-29,5686,exhibition
KCM194507292,CAG,KCM,1945-07-29,5686,exhibition
NY6194507291,CVB,NY6,1945-07-29,6000,exhibition
NY6194507292,CVB,NY6,1945-07-29,6000,exhibition
KCM194507300,CAG,KCM,1945-07-30,4156,regular
MEM194507300,CIA,MEM,1945-07-30,2400,regular
NY6194507300,CVB,NY6,1945-07-30,0,exhibition
MEM194507310,CIA,MEM,1945-07-31,4000,regular
BLG194508010,CVB,BLG,1945-08-01,1300,exhibition
BLG194508040,NW2,BLG,1945-08-04,1000,regular
CAG194508051,CVB,CAG,1945-08-05,10000,regular
CAG194508052,CVB,CAG,1945-08-05,10000,regular
HOM194508051,NY6,HOM,1945-08-05,9650,regular
HOM194508052,NY6,HOM,1945-08-05,9650,regular
NY5194508050,PH5,NY5,1945-08-05,11500,regular
HOM194508071,KCM,HOM,1945-08-07,13555,exhibition
PH5194508072,BIR,PH5,1945-08-07,13555,exhibition
HOM194508082,KCM,HOM,1945-08-08,8000,exhibition
PH5194508081,BIR,PH5,1945-08-08,8000,exhibition
PH5194508091,KCM,PH5,1945-08-09,19000,exhibition
CIA194508100,NY6,CIA,1945-08-10,1400,exhibition
CIA194508110,NY6,CIA,1945-08-11,3000,exhibition
KCM194508110,BIR,KCM,1945-08-11,2619,regular
HOM194508121,CAG,HOM,1945-08-12,7000,exhibition
HOM194508122,CAG,HOM,1945-08-12,7000,exhibition
NY5194508122,KCM,NY5,1945-08-12,19000,exhibition
PH5194508121,BIR,PH5,1945-08-12,19000,exhibition
CIA194508130,NY6,CIA,1945-08-13,4000,exhibition
HOM194508130,CAG,HOM,1945-08-13,0,exhibition
PH5194508130,BIR,PH5,1945-08-13,1598,exhibition
BLG194508140,BIR,BLG,1945-08-14,0,exhibition
CIA194508180,KCM,CIA,1945-08-18,3000,regular
MEM194508180,CAG,MEM,1945-08-18,2500,regular
BIR194508191,CVB,BIR,1945-08-19,7000,regular
BIR194508192,CVB,BIR,1945-08-19,7000,regular
BLG194508191,MEM,BLG,1945-08-19,14000,exhibition
NY5194508192,CAG,NY5,1945-08-19,14000,exhibition
CAG194508200,MEM,CAG,1945-08-20,1500,regular
HOM194508200,NY6,HOM,1945-08-20,1500,regular
NW2194508220,NY5,NW2,1945-08-22,1500,regular
PH5194508221,MEM,PH5,1945-08-22,11049,exhibition
PH5194508222,CAG,PH5,1945-08-22,11049,exhibition
CAG194508240,KCM,CAG,1945-08-24,5000,regular
CAG194508261,KCM,CAG,1945-08-26,0,regular
CIA194508261,BIR,CIA,1945-08-26,4000,regular
CIA194508262,BIR,CIA,1945-08-26,4000,regular
HOM194508261,NW2,HOM,1945-08-26,5000,regular
HOM194508262,NW2,HOM,1945-08-26,5000,regular
NY6194508260,NY5,NY6,1945-08-26,7500,regular
CAG194508280,KCM,CAG,1945-08-28,1600,regular
CIA194508280,BIR,CIA,1945-08-28,2000,regular
CVB194508280,MEM,CVB,1945-08-28,1200,regular
HOM194508280,NY6,HOM,1945-08-28,1873,regular
CIA194508290,BIR,CIA,1945-08-29,2000,regular
NY6194508290,HOM,NY6,1945-08-29,9000,regular
BLG194508301,NY5,BLG,1945-08-30,9618,regular
CIA194508300,BIR,CIA,1945-08-30,31000,regular
HOM194508300,NY6,HOM,1945-08-30,4000,regular
PH5194508302,NW2,PH5,1945-08-30,9618,regular
CIA194509010,BIR,CIA,1945-09-01,3022,regular
CVB194509021,CAG,CVB,1945-09-02,8000,regular
CVB194509022,CAG,CVB,1945-09-02,8000,regular
NY5194509022,BIR,NY5,1945-09-02,10000,exhibition
PH5194509021,CIA,PH5,1945-09-02,10000,exhibition
BIR194509031,CIA,BIR,1945-09-03,10000,exhibition
CAG194509031,CVB,CAG,1945-09-03,6000,regular
CAG194509032,CVB,CAG,1945-09-03,6000,regular
HOM194509031,BLG,HOM,1945-09-03,6500,regular
HOM194509032,BLG,HOM,1945-09-03,6500,regular
KCM194509031,MEM,KCM,1945-09-03,4314,regular
KCM194509032,MEM,KCM,1945-09-03,4314,regular
NY5194509032,PH5,NY5,1945-09-03,10000,exhibition
BLG194509080,NY6,BLG,1945-09-08,2388,regular
CAG194509091,CIA,CAG,1945-09-09,5000,regular
CAG194509092,CIA,CAG,1945-09-09,5000,regular
HOM194509091,BIR,HOM,1945-09-09,15000,exhibition
MEM194509090,NY5,MEM,1945-09-09,4000,exhibition
NW2194509091,BLG,NW2,1945-09-09,6000,regular
NW2194509092,BLG,NW2,1945-09-09,6000,regular
NY6194509092,BIR,NY6,1945-09-09,15000,exhibition
PH5194509091,KCM,PH5,1945-09-09,18954,exhibition
PH5194509092,KCM,PH5,1945-09-09,18954,exhibition
KCM194509100,PH5,KCM,1945-09-10,1990,exhibition
KCM194509120,BIR,KCM,1945-09-12,1550,regular
CVB194509130,HOM,CVB,1945-09-13,8000,championship
CVB194509140,HOM,CVB,1945-09-14,2500,exhibition
CAG194509150,BIR,CAG,1945-09-15,800,exhibition
CIA194509161,KCM,CIA,1945-09-16,3000,exhibition
CIA194509162,KCM,CIA,1945-09-16,3000,exhibition
CVB194509160,HOM,CVB,1945-09-16,15000,championship
NW2194509161,PH5,NW2,1945-09-16,9000,exhibition
NY6194509162,PH5,NY6,1945-09-16,9000,exhibition
MEM194509170,NY5,MEM,1945-09-17,2500,exhibition
HOM194509180,CVB,HOM,1945-09-18,8000,championship
KCM194509180,CIA,KCM,1945-09-18,4415,exhibition
KCM194509190,CIA,KCM,1945-09-19,2023,exhibition
HOM194509201,CVB,HOM,1945-09-20,9958,championship
KCM194509200,CIA,KCM,1945-09-20,2362,exhibition
PH5194509202,CVB,PH5,1945-09-20,9958,exhibition
HOM194509220,CVB,HOM,1945-09-22,2237,exhibition
HOM194509232,CVB,HOM,1945-09-23,8000,exhibition
NY6194509260,HOM,NY6,1945-09-26,0,exhibition
PRK194509260,KCR,PRK,1945-09-26,0,exhibition
PH5194509270,BLG,PH5,1945-09-27,500,exhibition
NW2194509301,BLG,NW2,1945-09-30,9000,exhibition
NY6194509302,BIR,NY6,1945-09-30,9000,exhibition
PRK194510030,KCR,PRK,1945-10-03,9107,exhibition
CDA194510071,NNS,CDA,1945-10-07,12000,exhibition
CDA194510072,NNS,CDA,1945-10-07,12000,exhibition
KCR194510071,VDA,KCR,1945-10-07,6000,exhibition
SAS194510070,NAS,SAS,1945-10-07,10000,allstar
KCR194510090,VDA,KCR,1945-10-09,2000,exhibition
CDA194510141,NNS,CDA,1945-10-14,0,exhibition
CDA194510142,NNS,CDA,1945-10-14,10000,exhibition
PRK194510210,KCR,PRK,1945-10-21,0,exhibition
SPZ194510210,BIR,SPZ,1945-10-21,8300,exhibition
ASF194510240,KCR,ASF,1945-10-24,5500,exhibition
MEM194603310,CVB,MEM,1946-03-31,6372,exhibition
KCM194604030,CCR,KCM,1946-04-03,3000,exhibition
KCM194604070,CCR,KCM,1946-04-07,0,regular
NY6194604080,HOM,NY6,1946-04-08,2200,exhibition
KCM194604120,CCR,KCM,1946-04-12,0,exhibition
BIR194604141,IN9,BIR,1946-04-14,6500,exhibition
BIR194604142,IN9,BIR,1946-04-14,6500,exhibition
CVB194604140,NY5,CVB,1946-04-14,7000,exhibition
HOM194604210,NY5,HOM,1946-04-21,11500,exhibition
KCM194604211,CAG,KCM,1946-04-21,4000,exhibition
KCM194604212,CAG,KCM,1946-04-21,4000,exhibition
MEM194604211,IN9,MEM,1946-04-21,10910,exhibition
MEM194604212,IN9,MEM,1946-04-21,10910,exhibition
NY6194604211,PH5,NY6,1946-04-21,12000,exhibition
NY6194604212,PH5,NY6,1946-04-21,12000,exhibition
CAG194604240,KCM,CAG,1946-04-24,1200,exhibition
IN9194604250,KCM,IN9,1946-04-25,4000,exhibition
KCM194604281,IN9,KCM,1946-04-28,6000,exhibition
KCM194604282,IN9,KCM,1946-04-28,6000,exhibition
NY5194604281,HOM,NY5,1946-04-28,8000,exhibition
NY5194604282,HOM,NY5,1946-04-28,8000,exhibition
KCM194605020,IN9,KCM,1946-05-02,1500,exhibition
BLG194605051,HOM,BLG,1946-05-05,6729,regular
BLG194605052,HOM,BLG,1946-05-05,6729,regular
CAG194605051,KCM,CAG,1946-05-05,12000,regular
CAG194605052,KCM,CAG,1946-05-05,12000,regular
CVB194605051,BIR,CVB,1946-05-05,8364,regular
CVB194605052,BIR,CVB,1946-05-05,8364,regular
MEM194605051,IN9,MEM,1946-05-05,8365,regular
MEM194605052,IN9,MEM,1946-05-05,8365,regular
NW2194605050,PH5,NW2,1946-05-05,8000,regular
KCM194605070,CAG,KCM,1946-05-07,2114,regular
NY5194605070,NY6,NY5,1946-05-07,1800,regular
BIR194605090,CVB,BIR,1946-05-09,9000,regular
HOM194605090,BLG,HOM,1946-05-09,800,regular
KCM194605090,CAG,KCM,1946-05-09,2000,regular
HOM194605100,BLG,HOM,1946-05-10,0,regular
CAG194605120,IN9,CAG,1946-05-12,9000,regular
HOM194605120,BLG,HOM,1946-05-12,12000,regular
KCM194605120,MEM,KCM,1946-05-12,15618,regular
CAG194605130,IN9,CAG,1946-05-13,2000,regular
PH5194605130,HOM,PH5,1946-05-13,10751,regular
KCM194605140,MEM,KCM,1946-05-14,2500,regular
MEM194605160,BIR,MEM,1946-05-16,7251,regular
HOM194605191,PH5,HOM,1946-05-19,5000,regular
HOM194605192,PH5,HOM,1946-05-19,5000,regular
IN9194605191,CVB,IN9,1946-05-19,8500,regular
IN9194605192,CVB,IN9,1946-05-19,8500,regular
KCM194605191,CAG,KCM,1946-05-19,6921,regular
KCM194605192,CAG,KCM,1946-05-19,6291,regular
MEM194605191,BIR,MEM,1946-05-19,4103,regular
MEM194605192,BIR,MEM,1946-05-19,4103,regular
NW2194605192,BLG,NW2,1946-05-19,6000,regular
NY5194605191,NY6,NY5,1946-05-19,7000,regular
NY5194605192,NY6,NY5,1946-05-19,7000,regular
HOM194605200,NY5,HOM,1946-05-20,1200,regular
KCM194605200,CAG,KCM,1946-05-20,1112,regular
BLG194605210,NY6,BLG,1946-05-21,400,exhibition
IN9194605210,CVB,IN9,1946-05-21,1500,regular
BIR194605220,MEM,BIR,1946-05-22,2000,regular
HOM194605220,NY5,HOM,1946-05-22,5000,regular
CVB194605230,CAG,CVB,1946-05-23,2210,regular
HOM194605230,NY5,HOM,1946-05-23,3500,regular
BLG194605240,NY6,BLG,1946-05-24,3000,regular
HOM194605250,BLG,HOM,1946-05-25,2863,regular
NY5194605261,HOM,NY5,1946-05-26,12000,regular
NY5194605262,NW2,NY5,1946-05-26,12000,regular
CVB194605280,CAG,CVB,1946-05-28,2000,regular
CVB194605281,CAG,CVB,1946-05-28,2000,regular
BLG194605302,HOM,BLG,1946-05-30,8000,regular
CAG194605301,CVB,CAG,1946-05-30,15000,regular
CAG194605302,CVB,CAG,1946-05-30,15000,regular
HOM194605301,BLG,HOM,1946-05-30,8000,regular
IN9194605301,KCM,IN9,1946-05-30,6500,regular
IN9194605302,KCM,IN9,1946-05-30,6500,regular
NW2194605301,PH5,NW2,1946-05-30,0,regular
NW2194605302,PH5,NW2,1946-05-30,0,regular
NY6194605301,NY5,NY6,1946-05-30,9000,regular
NY6194605302,NY5,NY6,1946-05-30,9000,regular
PH5194605311,NY5,PH5,1946-05-31,11990,regular
PH5194605312,NW2,PH5,1946-05-31,11990,regular
CVB194606021,IN9,CVB,1946-06-02,7000,regular
CVB194606022,IN9,CVB,1946-06-02,7000,regular
MEM194606021,KCM,MEM,1946-06-02,4100,regular
CAG194606030,BIR,CAG,1946-06-03,800,regular
NW2194606030,BLG,NW2,1946-06-03,1500,regular
NY6194606030,HOM,NY6,1946-06-03,0,regular
BLG194606050,NW2,BLG,1946-06-05,500,exhibition
HOM194606080,NW2,HOM,1946-06-08,2702,regular
BLG194606091,PH5,BLG,1946-06-09,0,regular
BLG194606092,PH5,BLG,1946-06-09,0,regular
CAG194606091,IN9,CAG,1946-06-09,12500,regular
CAG194606092,IN9,CAG,1946-06-09,12500,regular
CVB194606091,KCM,CVB,1946-06-09,11000,regular
CVB194606092,KCM,CVB,1946-06-09,11000,regular
NY6194606091,NW2,NY6,1946-06-09,12000,regular
NY6194606092,NW2,NY6,1946-06-09,12000,regular
CAG194606100,IN9,CAG,1946-06-10,800,regular
CVB194606110,KCM,CVB,1946-06-11,2388,regular
CVB194606120,KCM,CVB,1946-06-12,2300,regular
CAG194606130,IN9,CAG,1946-06-13,6000,regular
PH5194606131,NY6,PH5,1946-06-13,8561,regular
PH5194606132,BLG,PH5,1946-06-13,8561,regular
KCM194606140,MEM,KCM,1946-06-14,1500,regular
IN9194606161,BIR,IN9,1946-06-16,7500,regular
IN9194606162,BIR,IN9,1946-06-16,7500,regular
KCM194606161,CVB,KCM,1946-06-16,10573,regular
KCM194606162,CVB,KCM,1946-06-16,10573,regular
MEM194606161,CAG,MEM,1946-06-16,6560,regular
MEM194606162,CAG,MEM,1946-06-16,6560,regular
KCM194606170,CVB,KCM,1946-06-17,2500,regular
NW2194606180,HOM,NW2,1946-06-18,2800,regular
PH5194606181,NY5,PH5,1946-06-18,1500,regular
PH5194606182,NY5,PH5,1946-06-18,1500,regular
KCM194606200,IN9,KCM,1946-06-20,5000,regular
HOM194606210,PH5,HOM,1946-06-21,1500,regular
KCM194606210,IN9,KCM,1946-06-21,7202,regular
HOM194606231,PH5,HOM,1946-06-23,5000,regular
HOM194606232,PH5,HOM,1946-06-23,5000,regular
NW2194606231,NY6,NW2,1946-06-23,5000,regular
NW2194606232,NY6,NW2,1946-06-23,5000,regular
NY5194606230,BLG,NY5,1946-06-23,12000,regular
IN9194606240,KCM,IN9,1946-06-24,2900,regular
BLG194606250,PH5,BLG,1946-06-25,1200,regular
NW2194606260,HOM,NW2,1946-06-26,1555,regular
IN9194606270,KCM,IN9,1946-06-27,7000,regular
HOM194606290,NY5,HOM,1946-06-29,1316,regular
HOM194606301,NY5,HOM,1946-06-30,0,regular
IN9194606301,CAG,IN9,1946-06-30,6000,regular
KCM194606301,BIR,KCM,1946-06-30,5158,regular
KCM194606302,BIR,KCM,1946-06-30,5158,regular
NY6194606300,BLG,NY6,1946-06-30,12000,regular
HOM194607011,NY6,HOM,1946-07-01,8000,regular
IN9194607010,CAG,IN9,1946-07-01,2061,regular
KCM194607010,BIR,KCM,1946-07-01,1773,regular
PH5194607012,BLG,PH5,1946-07-01,8000,regular
CVB194607020,MEM,CVB,1946-07-02,1218,regular
IN9194607020,CAG,IN9,1946-07-02,3800,regular
IN9194607031,MEM,IN9,1946-07-03,4000,regular
IN9194607032,MEM,IN9,1946-07-03,4000,regular
CVB194607041,CAG,CVB,1946-07-04,6500,regular
CVB194607042,CAG,CVB,1946-07-04,6500,regular
HOM194607041,NY6,HOM,1946-07-04,8700,regular
HOM194607042,NY6,HOM,1946-07-04,8700,regular
NY5194607040,NW2,NY5,1946-07-04,10000,regular
PH5194607041,BLG,PH5,1946-07-04,0,regular
PH5194607042,BLG,PH5,1946-07-04,0,regular
BLG194607060,NY6,BLG,1946-07-06,1990,regular
IN9194607060,CCR,IN9,1946-07-06,3000,exhibition
CAG194607071,BIR,CAG,1946-07-07,9000,regular
CAG194607072,BIR,CAG,1946-07-07,9000,regular
MEM194607071,CVB,MEM,1946-07-07,4110,regular
MEM194607072,CVB,MEM,1946-07-07,4110,regular
NY5194607071,PH5,NY5,1946-07-07,22000,regular
NY5194607072,KCM,NY5,1946-07-07,22000,exhibition
CAG194607080,BIR,CAG,1946-07-08,1700,regular
IN9194607080,CCR,IN9,1946-07-08,1050,exhibition
PH5194607081,NY5,PH5,1946-07-08,11806,regular
PH5194607082,KCM,PH5,1946-07-08,11806,exhibition
CVB194607090,HOM,CVB,1946-07-09,19774,exhibition
IN9194607090,CCR,IN9,1946-07-09,3222,exhibition
BLG194607101,PH5,BLG,1946-07-10,15000,regular
CAG194607110,BIR,CAG,1946-07-11,7500,regular
IN9194607110,HOM,IN9,1946-07-11,5500,exhibition
HOM194607120,BIR,HOM,1946-07-12,2700,exhibition
IN9194607141,CVB,IN9,1946-07-14,3400,regular
IN9194607142,CVB,IN9,1946-07-14,3400,regular
NW2194607141,PH5,NW2,1946-07-14,4370,regular
NW2194607142,PH5,NW2,1946-07-14,4370,regular
NY6194607141,HOM,NY6,1946-07-14,20000,regular
NY6194607142,KCM,NY6,1946-07-14,20000,exhibition
CAG194607150,MEM,CAG,1946-07-15,2609,regular
IN9194607150,CVB,IN9,1946-07-15,1500,regular
BLG194607160,NY6,BLG,1946-07-16,0,regular
CAG194607160,HOM,CAG,1946-07-16,3000,exhibition
IN9194607160,CVB,IN9,1946-07-16,1806,regular
NW2194607160,KCM,NW2,1946-07-16,4387,exhibition
CVB194607170,MEM,CVB,1946-07-17,6500,regular
CAG194607180,MEM,CAG,1946-07-18,7000,regular
HOM194607190,MEM,HOM,1946-07-19,2500,exhibition
NY6194607200,BIR,NY6,1946-07-20,0,exhibition
BLG194607211,PH5,BLG,1946-07-21,15000,regular
CAG194607211,HOM,CAG,1946-07-21,10000,exhibition
CAG194607212,HOM,CAG,1946-07-21,10000,exhibition
CVB194607211,NW2,CVB,1946-07-21,3500,exhibition
KCM194607211,IN9,KCM,1946-07-21,10957,regular
KCM194607212,IN9,KCM,1946-07-21,10957,regular
MEM194607211,CCR,MEM,1946-07-21,6500,exhibition
MEM194607212,CCR,MEM,1946-07-21,6500,exhibition
NY6194607212,BIR,NY6,1946-07-21,15000,exhibition
KCM194607220,IN9,KCM,1946-07-22,6260,regular
CVB194607230,NW2,CVB,1946-07-23,1361,exhibition
KCM194607230,IN9,KCM,1946-07-23,4000,regular
BLG194607250,CCR,BLG,1946-07-25,1400,exhibition
PH5194607250,NY6,PH5,1946-07-25,4000,regular
HOM194607260,NW2,HOM,1946-07-26,2729,regular
IN9194607270,KCM,IN9,1946-07-27,4500,regular
BLG194607281,PH5,BLG,1946-07-28,2500,regular
BLG194607282,PH5,BLG,1946-07-28,2500,regular
CVB194607281,BIR,CVB,1946-07-28,1600,regular
CVB194607282,BIR,CVB,1946-07-28,1600,regular
HOM194607281,NW2,HOM,1946-07-28,6000,regular
HOM194607282,NW2,HOM,1946-07-28,6000,regular
NY5194607280,NY6,NY5,1946-07-28,18000,regular
CVB194607290,BIR,CVB,1946-07-29,5000,regular
IN9194607290,KCM,IN9,1946-07-29,2500,regular
NY5194608010,KCM,NY5,1946-08-01,8900,exhibition
CAG194608020,BIR,CAG,1946-08-02,1200,regular
CVB194608030,MEM,CVB,1946-08-03,3378,regular
PH5194608030,NY5,PH5,1946-08-03,0,regular
BLG194608041,NY6,BLG,1946-08-04,4000,regular
BLG194608042,NY6,BLG,1946-08-04,4000,regular
NW2194608041,CVB,NW2,1946-08-04,13000,exhibition
NY5194608042,MEM,NY5,1946-08-04,13000,exhibition
HOM194608051,KCM,HOM,1946-08-05,12435,exhibition
NY5194608050,NW2,NY5,1946-08-05,0,regular
PH5194608052,CVB,PH5,1946-08-05,12435,exhibition
NW2194608060,KCM,NW2,1946-08-06,8763,exhibition
CCR194608070,IN9,CCR,1946-08-07,8000,exhibition
HOM194608070,BLG,HOM,1946-08-07,0,regular
HOM194608080,BLG,HOM,1946-08-08,6000,regular
NW2194608080,MEM,NW2,1946-08-08,2260,exhibition
BLG194608090,MEM,BLG,1946-08-09,2000,exhibition
CVB194608111,MEM,CVB,1946-08-11,6000,regular
CVB194608112,MEM,CVB,1946-08-11,6000,regular
KCM194608111,CAG,KCM,1946-08-11,7526,regular
KCM194608112,CAG,KCM,1946-08-11,7526,regular
NY5194608111,PH5,NY5,1946-08-11,11000,regular
NY6194608112,BLG,NY6,1946-08-11,11000,regular
BLG194608120,NY6,BLG,1946-08-12,1803,regular
CVB194608120,MEM,CVB,1946-08-12,1494,regular
PH5194608121,NW2,PH5,1946-08-12,11570,regular
PH5194608122,IN9,PH5,1946-08-12,11570,exhibition
BLG194608130,IN9,BLG,1946-08-13,3000,exhibition
KCM194608140,CCR,KCM,1946-08-14,2000,exhibition
NY6194608140,IN9,NY6,1946-08-14,9000,exhibition
ASE194608150,ASW,ASE,1946-08-15,16268,allstar
KCM194608150,CCR,KCM,1946-08-15,0,exhibition
KCM194608160,CCR,KCM,1946-08-16,3150,exhibition
NY5194608170,IN9,NY5,1946-08-17,3000,exhibition
ASW194608180,ASE,ASW,1946-08-18,45474,allstar
BLG194608181,NW2,BLG,1946-08-18,3000,exhibition
BLG194608182,NW2,BLG,1946-08-18,3000,exhibition
KCM194608181,MEM,KCM,1946-08-18,4769,exhibition
KCM194608182,MEM,KCM,1946-08-18,4769,exhibition
NY5194608182,IN9,NY5,1946-08-18,11000,exhibition
NY6194608181,PH5,NY6,1946-08-18,12000,exhibition
IN9194608200,CCR,IN9,1946-08-20,813,regular
KCM194608210,MEM,KCM,1946-08-21,2500,regular
CAG194608232,HOM,CAG,1946-08-23,7000,exhibition
CVB194608231,CAG,CVB,1946-08-23,7000,regular
CAG194608251,IN9,CAG,1946-08-25,7000,regular
CAG194608252,IN9,CAG,1946-08-25,7000,regular
HOM194608251,PH5,HOM,1946-08-25,5793,regular
MEM194608251,KCM,MEM,1946-08-25,6000,regular
MEM194608252,KCM,MEM,1946-08-25,6000,regular
NW2194608252,HOM,NW2,1946-08-25,5793,regular
NW2194608260,NY6,NW2,1946-08-26,1200,regular
PH5194608260,HOM,PH5,1946-08-26,800,regular
BLG194608270,NY6,BLG,1946-08-27,2000,regular
KCM194608270,MEM,KCM,1946-08-27,3500,regular
CAG194608280,IN9,CAG,1946-08-28,2500,regular
CAG194608290,IN9,CAG,1946-08-29,1136,regular
KCM194608301,IN9,KCM,1946-08-30,16500,regular
KCM194608302,IN9,KCM,1946-08-30,16500,regular
NY5194608302,NY6,NY5,1946-08-30,9000,regular
PH5194608301,HOM,PH5,1946-08-30,9000,regular
PH5194608310,HOM,PH5,1946-08-31,1272,regular
BLG194609011,HOM,BLG,1946-09-01,3000,regular
KCM194609011,IN9,KCM,1946-09-01,12491,regular
KCM194609012,IN9,KCM,1946-09-01,12491,regular
NY5194609012,NW2,NY5,1946-09-01,11000,regular
NY6194609011,PH5,NY6,1946-09-01,11000,regular
BLG194609021,HOM,BLG,1946-09-02,2000,regular
IN9194609021,KCM,IN9,1946-09-02,5074,regular
IN9194609022,KCM,IN9,1946-09-02,5074,regular
MEM194609021,BIR,MEM,1946-09-02,6330,regular
MEM194609022,BIR,MEM,1946-09-02,6330,regular
NY6194609020,CCR,NY6,1946-09-02,8000,exhibition
BLG194609031,NY6,BLG,1946-09-03,7183,regular
IN9194609030,KCM,IN9,1946-09-03,1350,regular
PH5194609032,NW2,PH5,1946-09-03,7183,regular
NW2194609040,NY6,NW2,1946-09-04,0,regular
NW2194609060,NY6,NW2,1946-09-06,1427,regular
BLG194609081,PH5,BLG,1946-09-08,11000,regular
CAG194609080,BIR,CAG,1946-09-08,5000,regular
MEM194609081,CVB,MEM,1946-09-08,4542,regular
NY6194609082,NW2,NY6,1946-09-08,11000,regular
NY5194609101,IN9,NY5,1946-09-10,10000,exhibition
NY5194609102,KCM,NY5,1946-09-10,10000,exhibition
CAG194609110,BIR,CAG,1946-09-11,1500,regular
HOM194609122,IN9,HOM,1946-09-12,5000,exhibition
PH5194609121,KCM,PH5,1946-09-12,5000,exhibition
BLG194609130,IN9,BLG,1946-09-13,1600,exhibition
IN9194609140,KCM,IN9,1946-09-14,2033,regular
BLG194609151,NW2,BLG,1946-09-15,3500,regular
BLG194609152,NW2,BLG,1946-09-15,3500,regular
NY5194609152,KCM,NY5,1946-09-15,11000,exhibition
PH5194609151,IN9,PH5,1946-09-15,11000,exhibition
MEM194609160,CAG,MEM,1946-09-16,700,exhibition
MEM194609170,CAG,MEM,1946-09-17,1332,exhibition
NW2194609170,KCM,NW2,1946-09-17,19423,championship
NY5194609171,IN9,NY5,1946-09-17,9416,exhibition
PH5194609172,IN9,PH5,1946-09-17,9416,exhibition
NW2194609190,KCM,NW2,1946-09-19,9787,championship
NAS194609220,SAS,NAS,1946-09-22,5000,allstar
NY6194609222,HOM,NY6,1946-09-22,9000,exhibition
PH5194609221,HOM,PH5,1946-09-22,9000,exhibition
KCM194609230,NW2,KCM,1946-09-23,8492,championship
KCM194609240,NW2,KCM,1946-09-24,3836,championship
KCM194609250,NW2,KCM,1946-09-25,4000,championship
NAS194609250,SAS,NAS,1946-09-25,1500,allstar
NW2194609270,KCM,NW2,1946-09-27,0,championship
NW2194609290,KCM,NW2,1946-09-29,7500,championship
SAS194609290,NAS,SAS,1946-09-29,3500,allstar
ASF194609300,ASP,ASF,1946-09-30,4592,exhibition
VMA194609300,HOM,VMA,1946-09-30,1000,exhibition
ASF194610012,ASP,ASF,1946-10-01,8000,exhibition
ASP194610011,ASF,ASP,1946-10-01,4000,exhibition
ASP194610020,ASF,ASP,1946-10-02,21131,exhibition
ASF194610030,ASP,ASF,1946-10-03,11000,exhibition
